,trip_id,bike_id,trip_duration,trip_start_time,trip_end_time,from_station,from_station_id,from_station_mode,from_lat,from_long,to_station,to_station_id,to_station_mode,to_lat,to_long
28920,20240229068,325066,0 days 00:04:58,2024-02-20 16:00:05,2024-02-20 16:05:03,BIKE 325066,0,floating,47.999267,7.843597,Hauptbahnhof,3691.0,station,47.99743,7.8425
28937,20240229069,325066,0 days 00:10:00,2024-02-20 17:25:04,2024-02-20 17:35:04,Hauptbahnhof,3691,station,47.99743,7.8425,Wiwilibrücke,3846.0,station,47.995206,7.84081
28939,20240229070,325066,,2024-02-20 17:40:04,,Wiwilibrücke,3846,station,47.995206,7.84081,,,,,
8084,20240229071,32511,0 days 00:20:01,2024-02-20 20:50:03,2024-02-20 21:10:04,VAG-Zentrum,3647,station,47.992361,7.797626,StuSie / Sundgauallee,36529.0,station,48.007116,7.819219
8118,20240229072,32511,,2024-02-20 23:55:03,,StuSie / Sundgauallee,36529,station,48.007116,7.819219,,,,,
24022,20240229073,32513,0 days 00:24:59,2024-02-20 13:30:05,2024-02-20 13:55:04,Freiburg - Else-Wagner-Straße,36528,station,47.984838,7.820495,Zita-Kaiser-Straße,36515.0,station,48.014932,7.850305
24143,20240229074,32513,,2024-02-20 23:55:03,,Zita-Kaiser-Straße,36515,station,48.014932,7.850305,,,,,
21836,20240229075,32515,0 days 00:09:59,2024-02-20 21:00:05,2024-02-20 21:10:04,Pressehaus,3849,station,47.986769,7.829116,Haslacher Straße / Eschholzstraße,3876.0,station,47.992481,7.832758
21855,20240229076,32515,0 days 00:15:02,2024-02-20 22:40:03,2024-02-20 22:55:05,Haslacher Straße / Eschholzstraße,3876,station,47.992481,7.832758,Europaplatz,3690.0,station,47.997669,7.852481
21864,20240229077,32515,0 days 00:10:00,2024-02-20 23:35:03,2024-02-20 23:45:03,Europaplatz,3690,station,47.997669,7.852481,BIKE 32515,0.0,floating,48.012796,7.854404
21865,20240229078,32515,0 days 00:05:01,2024-02-20 23:45:03,2024-02-20 23:50:04,BIKE 32515,0,floating,48.012796,7.854404,Händelstraße (FreloPlus),3730.0,station,48.01205,7.854987
21867,20240229079,32515,,2024-02-20 23:55:03,,Händelstraße (FreloPlus),3730,station,48.01205,7.854987,,,,,
36173,20240229080,32518,0 days 00:14:59,2024-02-20 19:10:04,2024-02-20 19:25:03,Fraunhofer - ISE,36511,station,48.008738,7.834169,Moltkestraße,3674.0,station,47.995016,7.843514
36181,20240229081,32518,0 days 00:04:59,2024-02-20 20:00:04,2024-02-20 20:05:03,Moltkestraße,3674,station,47.995016,7.843514,Lehener Straße/Wentzingerstraße (FreloPlus),3659.0,station,47.999714,7.842265
36228,20240229082,32518,,2024-02-20 23:55:03,,Lehener Straße/Wentzingerstraße (FreloPlus),3659,station,47.999714,7.842265,,,,,
28203,20240229083,32522,0 days 01:15:00,2024-02-20 11:30:03,2024-02-20 12:45:03,Tullastraße/Engesserstraße,3661,station,48.021908,7.850236,Bahnhof Littenweiler/PH,3695.0,station,47.981851,7.894058
28210,20240229084,32522,0 days 00:05:01,2024-02-20 13:15:03,2024-02-20 13:20:04,Bahnhof Littenweiler/PH,3695,station,47.981851,7.894058,Laßbergstraße (FreloPlus),3737.0,station,47.98464,7.89354
28232,20240229085,32522,0 days 00:15:01,2024-02-20 15:05:03,2024-02-20 15:20:04,Laßbergstraße (FreloPlus),3737,station,47.98464,7.89354,Schwarzwaldstraße/Musikhochschule,3660.0,station,47.988072,7.873674
28296,20240229086,32522,0 days 00:05:01,2024-02-20 20:35:03,2024-02-20 20:40:04,Schwarzwaldstraße/Musikhochschule,3660,station,47.988072,7.873674,BIKE 32522,0.0,floating,47.988547,7.869361
28298,20240229087,32522,0 days 00:10:00,2024-02-20 20:45:03,2024-02-20 20:55:03,BIKE 32522,0,floating,47.988516,7.869489,Lorettobad ,3740.0,station,47.984584,7.840984
28335,20240229088,32522,,2024-02-20 23:55:03,,Lorettobad ,3740,station,47.984584,7.840984,,,,,
22905,20240229089,32524,0 days 00:20:01,2024-02-20 16:30:05,2024-02-20 16:50:06,Ludwigstraße/Landratsamt,3727,station,47.999184,7.85678,Haslach Bad,3682.0,station,47.98988,7.82326
22961,20240229090,32524,0 days 00:19:59,2024-02-20 21:25:04,2024-02-20 21:45:03,Haslach Bad,3682,station,47.98988,7.82326,Güterhallenstraße,3693.0,station,48.01267,7.84964
22968,20240229091,32524,0 days 00:15:00,2024-02-20 22:15:05,2024-02-20 22:30:05,Güterhallenstraße,3693,station,48.01267,7.84964,Bahnhof Messe/Universität,3676.0,station,48.012852,7.8324
22976,20240229092,32524,0 days 00:10:01,2024-02-20 23:05:03,2024-02-20 23:15:04,Bahnhof Messe/Universität,3676,station,48.012852,7.8324,StuSie / Sundgauallee,36529.0,station,48.007116,7.819219
22985,20240229093,32524,,2024-02-20 23:55:03,,StuSie / Sundgauallee,36529,station,48.007116,7.819219,,,,,
32101,20240229094,32529,0 days 00:20:01,2024-02-20 12:35:03,2024-02-20 12:55:04,Westbad,3675,station,48.01164,7.82282,Rathaus im Stühlinger (FreloPlus),3748.0,station,47.99987,7.83207
32140,20240229095,32529,0 days 00:15:02,2024-02-20 16:05:03,2024-02-20 16:20:05,Rathaus im Stühlinger (FreloPlus),3748,station,47.99987,7.83207,Frelo Event-Station / Europa-Park Stadion (Achim-Stocker-Straße),36534.0,station,48.020006,7.828885
32172,20240229096,32529,0 days 00:19:59,2024-02-20 18:55:04,2024-02-20 19:15:03,Frelo Event-Station / Europa-Park Stadion (Achim-Stocker-Straße),36534,station,48.020006,7.828885,Engelbergerstraße,3658.0,station,47.997058,7.834818
32229,20240229097,32529,,2024-02-20 23:55:03,,Engelbergerstraße,3658,station,47.997058,7.834818,,,,,
30186,20240229098,32531,0 days 00:09:59,2024-02-20 14:05:04,2024-02-20 14:15:03,Herrmann-Herder-Straße,3726,station,48.002664,7.851253,Händelstraße (FreloPlus),3730.0,station,48.01205,7.854987
30222,20240229099,32531,0 days 00:25:02,2024-02-20 18:35:03,2024-02-20 19:00:05,Händelstraße (FreloPlus),3730,station,48.01205,7.854987,Maria-Hilf-Kirche (FreloPlus),3738.0,station,47.988284,7.864905
30229,20240229100,32531,0 days 00:14:58,2024-02-20 19:30:06,2024-02-20 19:45:04,Maria-Hilf-Kirche (FreloPlus),3738,station,47.988284,7.864905,Bahnhof Littenweiler/PH,3695.0,station,47.981851,7.894058
30280,20240229101,32531,,2024-02-20 23:55:03,,Bahnhof Littenweiler/PH,3695,station,47.981851,7.894058,,,,,
10339,20240229102,32533,0 days 00:15:01,2024-02-20 12:25:04,2024-02-20 12:40:05,Heinrich-von-Stephan-Straße / Basler Straße,3850,station,47.986277,7.837581,Freiburg - Else-Wagner-Straße,36528.0,station,47.984838,7.820495
10383,20240229103,32533,0 days 00:24:58,2024-02-20 16:15:06,2024-02-20 16:40:04,Freiburg - Else-Wagner-Straße,36528,station,47.984838,7.820495,Studentendorf Vauban (FreloPlus),3699.0,station,47.9761,7.8284
10471,20240229104,32533,,2024-02-20 23:55:03,,Studentendorf Vauban (FreloPlus),3699,station,47.9761,7.8284,,,,,
18523,20240229105,32537,-1 days +17:49:59,2024-02-20 18:15:04,2024-02-20 12:05:03,Berliner Allee,3677,station,48.00751,7.8284,Paul-Ehrlich-Straße/Lokhalle,36514.0,station,48.014046,7.84493
18518,20240229106,32537,0 days 00:45:01,2024-02-20 17:40:04,2024-02-20 18:25:05,Paul-Ehrlich-Straße/Lokhalle,36514,station,48.014046,7.84493,Güterhallenstraße,3693.0,station,48.01267,7.84964
18590,20240229107,32537,,2024-02-20 23:55:03,,Güterhallenstraße,3693,station,48.01267,7.84964,,,,,
27945,20240229108,32543,0 days 00:10:01,2024-02-20 15:10:03,2024-02-20 15:20:04,Paula-Modersohn-Platz,3745,station,47.973806,7.827925,Innsbrucker Straße,3689.0,station,47.97616,7.818747
28049,20240229109,32543,,2024-02-20 23:55:03,,Innsbrucker Straße,3689,station,47.97616,7.818747,,,,,
27230,20240229110,32544,0 days 00:05:02,2024-02-20 14:35:03,2024-02-20 14:40:05,Wiwilibrücke,3846,station,47.995206,7.84081,Rempartstraße/Mensa,3749.0,station,47.99291,7.84702
27233,20240229111,32544,0 days 00:19:58,2024-02-20 14:50:05,2024-02-20 15:10:03,Rempartstraße/Mensa,3749,station,47.99291,7.84702,Händelstraße (FreloPlus),3730.0,station,48.01205,7.854987
27249,20240229112,32544,0 days 00:10:00,2024-02-20 16:50:06,2024-02-20 17:00:06,Händelstraße (FreloPlus),3730,station,48.01205,7.854987,Rotteckring (FreloPlus),3692.0,station,47.9961,7.84616
27253,20240229113,32544,0 days 00:10:00,2024-02-20 17:15:04,2024-02-20 17:25:04,Rotteckring (FreloPlus),3692,station,47.9961,7.84616,Güterhallenstraße,3693.0,station,48.01267,7.84964
27269,20240229114,32544,0 days 00:09:56,2024-02-20 18:40:07,2024-02-20 18:50:03,Güterhallenstraße,3693,station,48.01267,7.84964,Hauptbahnhof West,3698.0,station,47.99764,7.839893
27278,20240229115,32544,0 days 00:09:58,2024-02-20 19:30:06,2024-02-20 19:40:04,Hauptbahnhof West,3698,station,47.99764,7.839893,Betzenhauser Torplatz,3870.0,station,48.010611,7.811966
27317,20240229116,32544,0 days 00:14:59,2024-02-20 22:50:04,2024-02-20 23:05:03,Betzenhauser Torplatz,3870,station,48.010611,7.811966,Engelbergerstraße,3658.0,station,47.997058,7.834818
27328,20240229117,32544,,2024-02-20 23:55:03,,Engelbergerstraße,3658,station,47.997058,7.834818,,,,,
39068,20240229118,32547,0 days 00:15:02,2024-02-20 21:15:04,2024-02-20 21:30:06,Hauptbahnhof West,3698,station,47.99764,7.839893,Haslach Bad,3682.0,station,47.98988,7.82326
39098,20240229119,32547,,2024-02-20 23:55:03,,Haslach Bad,3682,station,47.98988,7.82326,,,,,
38694,20240229120,32548,0 days 00:14:57,2024-02-20 13:00:06,2024-02-20 13:15:03,Fraunhofer - ISE,36511,station,48.008738,7.834169,Lehener Straße/Wentzingerstraße (FreloPlus),3659.0,station,47.999714,7.842265
38726,20240229121,32548,0 days 00:15:00,2024-02-20 15:50:03,2024-02-20 16:05:03,Lehener Straße/Wentzingerstraße (FreloPlus),3659,station,47.999714,7.842265,Zita-Kaiser-Straße,36515.0,station,48.014932,7.850305
38752,20240229122,32548,0 days 00:15:01,2024-02-20 18:10:04,2024-02-20 18:25:05,Zita-Kaiser-Straße,36515,station,48.014932,7.850305,Hauptbahnhof West,3698.0,station,47.99764,7.839893
38753,20240229123,32548,0 days 00:15:02,2024-02-20 18:25:05,2024-02-20 18:40:07,Hauptbahnhof West,3698,station,47.99764,7.839893,Laufener Straße / Haslacher Straße,3875.0,station,47.99811,7.817996
38817,20240229124,32548,,2024-02-20 23:55:03,,Laufener Straße / Haslacher Straße,3875,station,47.99811,7.817996,,,,,
16639,20240229125,32550,0 days 00:20:00,2024-02-20 11:20:04,2024-02-20 11:40:04,Johanneskirche (FreloPlus),3743,station,47.98912,7.84772,Studentendorf Vauban (FreloPlus),3699.0,station,47.9761,7.8284
16646,20240229126,32550,0 days 00:35:00,2024-02-20 12:15:03,2024-02-20 12:50:03,Studentendorf Vauban (FreloPlus),3699,station,47.9761,7.8284,StuSie / Sundgauallee,36529.0,station,48.007116,7.819219
16780,20240229127,32550,,2024-02-20 23:55:03,,StuSie / Sundgauallee,36529,station,48.007116,7.819219,,,,,
34246,20240229128,32554,0 days 00:20:00,2024-02-20 12:15:03,2024-02-20 12:35:03,Habsburgerstraße / Jacobistraße,3845,station,48.004991,7.855278,Berliner Allee,3677.0,station,48.00751,7.8284
34280,20240229129,32554,-1 days +21:19:59,2024-02-20 16:30:05,2024-02-20 13:50:04,Berliner Allee,3677,station,48.00751,7.8284,Bahnhof Zähringen,3655.0,station,48.024154,7.862944
34266,20240229130,32554,0 days 00:20:01,2024-02-20 14:30:04,2024-02-20 14:50:05,Bahnhof Zähringen,3655,station,48.024154,7.862944,Rotteckring (FreloPlus),3692.0,station,47.9961,7.84616
34278,20240229131,32554,0 days 01:05:03,2024-02-20 15:45:03,2024-02-20 16:50:06,Rotteckring (FreloPlus),3692,station,47.9961,7.84616,Basler Landstraße/Blumenstraße,3684.0,station,47.982453,7.802845
34366,20240229132,32554,,2024-02-20 23:55:03,,Basler Landstraße/Blumenstraße,3684,station,47.982453,7.802845,,,,,
33692,20240229133,32555,0 days 00:09:58,2024-02-20 15:30:05,2024-02-20 15:40:03,Albertstraße/Institutsviertel,3724,station,48.000858,7.849587,Rathaus im Stühlinger (FreloPlus),3748.0,station,47.99987,7.83207
33701,20240229134,32555,0 days 00:14:59,2024-02-20 16:20:05,2024-02-20 16:35:04,Rathaus im Stühlinger (FreloPlus),3748,station,47.99987,7.83207,Holzmarkt,3697.0,station,47.991982,7.850421
33716,20240229135,32555,0 days 00:15:00,2024-02-20 17:45:05,2024-02-20 18:00:05,Holzmarkt,3697,station,47.991982,7.850421,StuSie / Sundgauallee,36529.0,station,48.007116,7.819219
33788,20240229136,32555,,2024-02-20 23:55:03,,StuSie / Sundgauallee,36529,station,48.007116,7.819219,,,,,
3283,20240229137,32563,,2024-02-20 23:55:03,,Hauptstraße,3728,station,48.007374,7.85957,,,,,
30598,20240229138,32565,0 days 00:19:59,2024-02-20 13:45:05,2024-02-20 14:05:04,Innsbrucker Straße,3689,station,47.97616,7.818747,Rotteckring (FreloPlus),3692.0,station,47.9961,7.84616
30607,20240229139,32565,0 days 00:05:00,2024-02-20 15:05:03,2024-02-20 15:10:03,Rotteckring (FreloPlus),3692,station,47.9961,7.84616,Albertstraße/Institutsviertel,3724.0,station,48.000858,7.849587
30612,20240229140,32565,0 days 00:14:59,2024-02-20 15:35:04,2024-02-20 15:50:03,Albertstraße/Institutsviertel,3724,station,48.000858,7.849587,Fahnenbergplatz,3725.0,station,47.998016,7.848012
30613,20240229141,32565,0 days 00:15:00,2024-02-20 15:50:03,2024-02-20 16:05:03,Fahnenbergplatz,3725,station,47.998016,7.848012,Mühle,36512.0,station,47.995083,7.825075
30656,20240229142,32565,0 days 00:15:01,2024-02-20 19:35:04,2024-02-20 19:50:05,Mühle,36512,station,47.995083,7.825075,Betzenhauser Torplatz,3870.0,station,48.010611,7.811966
30706,20240229143,32565,,2024-02-20 23:55:03,,Betzenhauser Torplatz,3870,station,48.010611,7.811966,,,,,
24445,20240229144,32568,0 days 00:15:00,2024-02-20 13:55:04,2024-02-20 14:10:04,Johanneskirche (FreloPlus),3743,station,47.98912,7.84772,Hochschule für Musik,3739.0,station,47.989604,7.87187
24462,20240229145,32568,0 days 00:24:58,2024-02-20 15:30:05,2024-02-20 15:55:03,Hochschule für Musik,3739,station,47.989604,7.87187,Innsbrucker Straße,3689.0,station,47.97616,7.818747
24559,20240229146,32568,,2024-02-20 23:55:03,,Innsbrucker Straße,3689,station,47.97616,7.818747,,,,,
20778,20240229147,32572,0 days 00:19:59,2024-02-20 12:25:04,2024-02-20 12:45:03,Albertstraße/Institutsviertel,3724,station,48.000858,7.849587,Studentendorf Vauban (FreloPlus),3699.0,station,47.9761,7.8284
20804,20240229148,32572,0 days 00:10:01,2024-02-20 14:50:05,2024-02-20 15:00:06,Studentendorf Vauban (FreloPlus),3699,station,47.9761,7.8284,Rempartstraße/Mensa,3749.0,station,47.99291,7.84702
